Taxa de aprendizado,Nº de neuronios camada escondida,Função de ativação 1,Função de ativação 2,Acurácia,Erro médio,Desvio padrão de erro,Erros de treinamento por época,Erros de validação por época
0.0005,50,sigmoid,tanh,0.9055944055944056,0.012781179305284123,0.0293792907468869,"[0.08737452329977456, 0.06998692919861904, 0.06567808669167659, 0.06110751704183201, 0.05641238328839303, 0.05178962564211132, 0.04794172990405211, 0.04419686137848119, 0.04090535375335353, 0.03797069027378547, 0.03531035146193157, 0.03330809148163676, 0.03101623496670884, 0.02929872364134128, 0.027674946686529926, 0.026208273361892034, 0.024679444077935566, 0.023548619907704703, 0.022358377403042345, 0.021378953543450048, 0.020354250937632348, 0.01947936892675485, 0.018568190029954492, 0.017833728125670127, 0.01712753361103184, 0.016450411010350746, 0.01582275608774057, 0.015223180484803497, 0.014629488564014668, 0.01403274681498293, 0.013516766808105254, 0.013080696372444547, 0.012525685770358575, 0.012227902439649144, 0.011867763459371208, 0.01147295360803034, 0.011097748872435642, 0.010778032667406599, 0.010357928127198083, 0.01004747060626419, 0.00989450409271923, 0.009486802395054644, 0.009219977925404983, 0.008975331802333, 0.00871985799057081, 0.00847581296576593, 0.008194216566111582, 0.008017962444361534, 0.0077849184450768955, 0.007586622603450151, 0.007411589031924874, 0.007242688992099229, 0.0070233910892046215, 0.006860344361237215, 0.006639695840612961, 0.006482656550238029, 0.006328296110934663, 0.006152912270922269, 0.006032353626248926, 0.005902988844203409, 0.0057654848705361245, 0.005601650252317817, 0.0054745919314559775, 0.005332269277827133, 0.0052138071334881875, 0.005115295732232461, 0.0049766743193416976, 0.004852938629116544, 0.00479994402804743, 0.004672506172623057, 0.004586453850445206, 0.004440637354922304, 0.004399177183666956, 0.004285612480630843, 0.004156211219175885, 0.004079749335565952, 0.004042061080673667, 0.003930790313807653, 0.0037944645319484913, 0.0037975980621264608, 0.0036957601223045595, 0.0036486696973365754, 0.0035426229762281166, 0.0034756934995589964, 0.0034439783679683245, 0.0033965733022632257, 0.0032908386447014857, 0.0031886738496083016, 0.003206703407641843, 0.003087204217218777, 0.0030551369519628445, 0.002989655193368641, 0.002933801566281066, 0.002865172151325252, 0.0028133575310874247, 0.002757939670950458, 0.002718715616372355, 0.0026646954904621786, 0.0026626214969310124, 0.002582253097254959, 0.0025102139066509746, 0.0024986566643835405, 0.0024447677499354883, 0.0024045096228377705, 0.0023273713517126555, 0.002348729859203458, 0.0022730619985148405, 0.0022111305556972755, 0.0022079501336783745, 0.0021680841155332937, 0.002108333202500189, 0.0020960770069479336, 0.0020791782471749672, 0.0019906141952351956, 0.0019862534826823658, 0.0019643493999102596, 0.0019213637657910115, 0.0018803084264350037, 0.0018608494272260865, 0.0018396947278863337, 0.001788392275009345, 0.0018023544418564335, 0.0017444098510266946, 0.0017021798071928606, 0.0016877679800855196, 0.0016692107742346139, 0.0016639474684629748, 0.0015938630245905894, 0.0015910430779746934, 0.00155981949044887, 0.0015603648759442532, 0.0015015841192436842, 0.00150077938957622, 0.0014708114771211896, 0.0014550120181973274, 0.001439723638076407, 0.001381882478686792, 0.0013827853764765907, 0.0013729959887285369, 0.0013488019020956496, 0.001315639302662723, 0.0012828156044937034, 0.001285753803099954, 0.0012638096318697142, 0.001244460526981133, 0.0012225773787226445, 0.001206005838399191, 0.001200646835129498, 0.001165412069896181, 0.0011488535896832888, 0.0011365534964033024, 0.0011090361890881326, 0.001099168441193367, 0.0010911953171708704, 0.0010870550244499984, 0.0010503517097156764, 0.001019669374335653, 0.0010449442840241826, 0.001006591967624679, 0.0010039340332939973, 0.0009929273005050505, 0.0009692257845313082, 0.0009498943745715025, 0.0009409739695075425, 0.0009309039883687952, 0.0009246484405064288, 0.0009096611880399374, 0.0008998045439266736, 0.000873313474447443, 0.0008663018482446652, 0.0008622861634184596, 0.0008513565689509902, 0.0008359194475968333, 0.0008180494973216855, 0.0008220228870354484, 0.0008006116153538548, 0.0007890185560395345, 0.000792187972002974, 0.0007808157052498666, 0.0007533043148054454, 0.0007480712077702107, 0.0007438685852069587, 0.0007288230073121159, 0.000713985889322162, 0.0007034003354726459, 0.0007033549422455034, 0.0007094786544920603, 0.0006847074144075197, 0.0006771308794393505, 0.0006401188053661156, 0.000667263538527971, 0.0006542309611594769, 0.000641169363298428, 0.0006341475064530522, 0.0006234599541343447, 0.0006122129696357174, 0.0006189833657285483, 0.00060235962103409, 0.0005932442888952941, 0.000590815762629423, 0.0005782363821588058, 0.0005760694570927382, 0.0005620153618717789, 0.0005575355750310942, 0.000555873341631416, 0.0005473481278590529, 0.0005481688039326395, 0.0005318633190860006, 0.0005281525777785659, 0.000519867283719851, 0.000515449497972543, 0.000509373587413653, 0.0005068786133442857, 0.0004912752196656209, 0.0004919028633240194, 0.00048608254660049917, 0.00047887670560406486, 0.00046389621571526866, 0.0004684984634603754, 0.00046012853112767767, 0.00046076433032185907, 0.00044720793364542115, 0.00044794436739050564, 0.0004468936723964968, 0.0004361490948532529, 0.0004339929215694244, 0.00042504899182107517, 0.0004198657344512766, 0.00041806145285341976, 0.00041617956278214876, 0.0004101553709728265, 0.00040247068276966143, 0.00040342815749594283, 0.0003923771055328807, 0.00039218473095613596, 0.0003813418224765161, 0.0003802939352512625, 0.000369317846159961, 0.0003725934412074278, 0.00037127471701840336, 0.00036200512219473197, 0.0003623852577404559, 0.000356851942433196, 0.0003522136485923954, 0.0003475492360627432, 0.0003514052444814683, 0.00034485543497027234, 0.0003412237810786902, 0.00033772020260765495, 0.000326852032922162, 0.00032933288546928193, 0.00033080090286335343, 0.0003222047299504207, 0.000317504649102577, 0.0003139590978382357, 0.0003104784130147324, 0.0003071366885539347, 0.0003045631137618405, 0.0003022622346944827, 0.0003023438047550528, 0.0002961704634603269, 0.0002933561910622948, 0.0002901135054332433, 0.0002895173733393858, 0.0002806635134242616, 0.0002827853296210288, 0.00028255517529759586, 0.00027536002102232905, 0.00027660792092073307, 0.0002705511743177368, 0.0002706872309372522, 0.00026599544904979305, 0.00026110480432632664, 0.00025985419188768495, 0.00025791355156968817, 0.0002562378980287464, 0.0002524819492602055, 0.0002532099821221041, 0.0002469872563250627, 0.0002456577749572294, 0.00024307904584304458, 0.000242073245875441, 0.00023920821316979532, 0.0002353749983340822, 0.00022560958697391312, 0.00023766900909640945, 0.00023235782614834387, 0.00022779824506068437, 0.00022957351056584384, 0.00022299826134843985, 0.00022304615832708987, 0.00021934526086486917, 0.00021996364766055054, 0.00021313431007891932, 0.00021168632848399979, 0.00021461432791913208, 0.00020988473983281656, 0.00020806053944625672, 0.00020712218665610313, 0.00020462038564104698, 0.00020417379184434323, 0.00019663191320012198, 0.0001982187557680551, 0.0001981110853682551, 0.00019556510727826453, 0.00019381311638215314, 0.00019475846610006277, 0.0001910705724829709, 0.00018928317362394164, 0.00018870273903439746, 0.00018624508695296762, 0.0001830646949054359, 0.00018427026013421733, 0.0001806410135835196, 0.0001777782425191189, 0.00017688626448648386, 0.0001780348682678828, 0.00017364769226332452, 0.00017449622976933228, 0.00016925778560788525, 0.0001708957388889031, 0.00017097541797343003, 0.00016724441619549044, 0.00016858206852403716, 0.00016509015838266975, 0.00016430236633802444, 0.000159947884570253, 0.00016241208803144679, 0.00015855620470794465, 0.00015750774748065586, 0.000156797467561655, 0.0001564038695746847, 0.0001555184129412877, 0.00015471609757098054, 0.0001515495588558481, 0.0001487350897304633, 0.0001486225873098961, 0.00015040589539736004, 0.00014660741386088015, 0.00014832961988518455, 0.00014565357996591382, 0.0001438977077907946, 0.00014099142678980871, 0.0001413432439011775, 0.00013912437607777425, 0.0001392683276936222, 0.00013849401086376474, 0.00013890627124779097, 0.00013525534887427453, 0.00013822275336981767, 0.00013372924450060752, 0.00013274183914490877, 0.00013243498629027776, 0.0001311948911311855, 0.00013127035795475398, 0.00012896060147933537, 0.0001264731261097147, 0.00012809735661155932, 0.0001280510960807821, 0.0001251855832151286, 0.00012508960019425827, 0.00012352336093250828, 0.0001230471531963845, 0.0001223325654396015, 0.00012113479665691171, 0.00011959836733114782, 0.00011940240166296226, 0.00011982462716795738, 0.00011721196292251199, 0.00011532527718132962, 0.00011667680621064241, 0.00011618808533458206, 0.00011320189213743294, 0.00011137636307499494, 0.0001128929124034275, 0.00011214103754297633, 0.00011160463079075894, 0.00010968491213984586, 0.00011063122372528655, 0.00010951563636603789, 0.00010762129511229153, 0.00010701745177392771, 0.00010529007729488983, 0.00010506234860846823, 0.00010624120773079088, 0.00010259555337939799, 0.00010465314118232189, 0.0001021695287496536, 0.00010143625527167512, 0.00010196804702288768, 0.00010231763350819046, 9.889301027744802e-05, 9.918123409132149e-05, 9.901508437171633e-05, 9.70240498298666e-05, 9.758339043814735e-05, 9.531129780272093e-05, 9.60148468467749e-05, 9.657264050921385e-05, 9.442568194044208e-05, 9.365156702244151e-05, 9.291734059690978e-05, 9.234813390973056e-05, 9.324089468212669e-05, 9.054987936788151e-05, 9.154951145388669e-05, 8.948664110790897e-05, 9.015117194713018e-05, 8.853847457257821e-05, 8.826805949511003e-05, 8.8882395002836e-05, 8.728583032986007e-05, 8.754754905471186e-05, 8.729179227814404e-05, 8.611873876619205e-05, 8.538932449495528e-05, 8.377033736093198e-05, 8.410918400544859e-05, 8.47005889797068e-05, 8.25319985157177e-05, 8.303795132558031e-05, 8.127322518654989e-05, 8.200332009303965e-05, 8.0694400487224e-05, 8.003351093479871e-05, 7.991245165199249e-05, 7.974717579708179e-05, 7.891933611887891e-05, 7.894877805409728e-05, 7.773186987712735e-05, 7.767083530643351e-05, 7.787972732837794e-05, 7.624499092302487e-05, 7.713972747127985e-05, 7.476945177831901e-05, 7.56923859144701e-05, 7.44650664785773e-05, 7.428954185508407e-05, 7.431051384473953e-05, 7.31748950449124e-05, 7.313006497067367e-05, 7.251823326326234e-05, 7.237732268785883e-05, 7.117823420542284e-05, 7.169385750854939e-05, 7.058175084212905e-05, 7.047693381273949e-05, 7.073603197275705e-05, 6.862465980589534e-05, 6.947228797076201e-05, 6.801628364566874e-05, 6.948183148695273e-05, 6.726424066881875e-05, 6.735194647668334e-05, 6.82383184072828e-05, 6.736963723535778e-05, 6.617990298427368e-05, 6.56358786436329e-05, 6.517457213205878e-05, 6.513617908088334e-05, 6.520141529888522e-05, 6.465265248372066e-05, 6.461064670534301e-05, 6.362880197797454e-05, 6.340185494712995e-05, 6.352246222347845e-05, 6.222329419630831e-05, 6.250345037367692e-05, 6.152968427353887e-05, 6.20248977293679e-05, 6.09903270019002e-05, 6.0448277624759825e-05, 6.0722492716775385e-05, 6.006541560231176e-05, 5.957597089240767e-05, 5.963401309348582e-05, 6.005420774173885e-05, 5.888250261279418e-05, 5.8511184773728445e-05, 5.8388193181197016e-05, 5.8138673996122495e-05, 5.743216024824039e-05, 5.7319420089568733e-05, 5.747915278150832e-05, 5.601032604015429e-05, 5.65089317822212e-05, 5.6783514323267056e-05, 5.6492135894046566e-05, 5.5391542519729464e-05, 5.473979104204694e-05, 5.498019084382791e-05, 5.489186408414832e-05, 5.445400828686353e-05, 5.318127553631585e-05, 5.382716048802962e-05, 5.316656940142832e-05, 5.341833865190423e-05, 5.2768647166649765e-05, 5.243164009024871e-05, 5.266747013584184e-05]","[0.07175028998807016, 0.06783827826274605, 0.0638797290608192, 0.059282661171258674, 0.05545134059885443, 0.05270972857508681, 0.04876590585387774, 0.045730547716523726, 0.0432207555116813, 0.04140985850069578, 0.03975860673377328, 0.037437567263805004, 0.03659137978244582, 0.03566745309326333, 0.03368809887019315, 0.03249266203653716, 0.031768900851273, 0.030871640573563956, 0.030240124638064657, 0.029571499847698295, 0.029164291992742935, 0.028657736730048906, 0.02777705837202891, 0.027502202103533914, 0.027264930048545608, 0.02645326515995712, 0.026386529729015153, 0.025855635827013425, 0.025172180640904866, 0.02483042389325337, 0.02500940089300096, 0.024409740058560073, 0.024245908973978124, 0.023957201569634653, 0.023810248127253835, 0.023574609834383423, 0.02327568272165746, 0.02308502164068513, 0.022669026840515395, 0.022780516152317038, 0.022331367615411105, 0.02260189708711544, 0.022227505426930853, 0.02198984201743504, 0.02195536436616851, 0.021849084946516797, 0.021819723800405123, 0.0214309356755922, 0.021493965964734015, 0.02123863445279773, 0.021136314350400906, 0.0209906240970173, 0.020816930547263482, 0.020732035282125787, 0.02080766183019887, 0.020834623649783873, 0.020483917180498794, 0.02046660934988464, 0.020314446457446542, 0.020213531167830704, 0.020185742971360547, 0.020178907768116875, 0.0201404498475829, 0.020111076471334123, 0.020009287607086805, 0.01981867164609715, 0.01998844146887139, 0.01976008239577352, 0.01996742905395212, 0.019698368633293165, 0.01972903357251874, 0.019652185705952167, 0.01953854021881612, 0.019542323811167113, 0.019415435397444742, 0.019616518037502955, 0.01948923414313136, 0.01959209738773995, 0.019310148323409757, 0.01925722237339534, 0.019212931232728714, 0.01913676253606912, 0.019123811374788545, 0.019183276337338594, 0.019194973478181544, 0.019028541619736557, 0.018988462765184178, 0.019217701578870802, 0.019029150865640033, 0.01902494857080933, 0.018938262281679937, 0.018933845834446326, 0.018983130947539225, 0.018889206660089995, 0.018942944186041567, 0.01880904141573471, 0.018720401030266027, 0.01894467440420615, 0.018719884798006955, 0.018735697210413325, 0.018700489878632, 0.018697477861490664, 0.018794256493098738, 0.018701608591292676, 0.01873609834103642, 0.018682601470325296, 0.018598433833025705, 0.01850281601227464, 0.018585185080217007, 0.018476608099149732, 0.018622091690749448, 0.018609524744367414, 0.018526203587693586, 0.018505724808679, 0.018437986391096506, 0.01846286327860919, 0.018443374513186506, 0.01848382449834885, 0.018385005720881822, 0.018434409316869425, 0.01848171415756247, 0.018427784568149006, 0.018402141458156964, 0.018348824625502542, 0.018256454643456904, 0.0184100439576323, 0.018269186055862145, 0.01815361197924515, 0.018188202504582893, 0.018228917369975332, 0.018289981921482575, 0.018227955033283595, 0.018265137699573327, 0.01828251814697452, 0.018274347072833933, 0.018230001494819164, 0.018158281943581604, 0.018286988885077828, 0.018188359479826104, 0.01825459902070353, 0.018145203772166343, 0.018170962546335125, 0.018177694691767336, 0.018237068990707976, 0.018195647387188915, 0.01804754739627698, 0.018029090285887964, 0.01813881783115275, 0.018167484993216396, 0.01807820645061866, 0.018005272302128537, 0.018049393382208026, 0.017976449112989432, 0.017986573794694545, 0.018060300305045098, 0.01815736627843861, 0.017965061449527715, 0.018024695553567092, 0.018009924750391114, 0.018134090160367714, 0.018087062352960998, 0.018064123146864168, 0.018041170502341965, 0.01799571315184073, 0.0180434010123029, 0.018017575891658564, 0.018069105986210213, 0.018050470214709877, 0.017976127275805272, 0.01800320844031608, 0.018013903913694878, 0.01799877102286263, 0.018011022432774533, 0.017918627809999556, 0.018067457938191582, 0.018018583191280888, 0.01803024386876243, 0.01801546476820127, 0.017978239698956937, 0.018006528262313554, 0.01791156741562238, 0.017903618267840652, 0.017873552741939573, 0.01788647554843485, 0.017936974958626013, 0.017983228046174762, 0.017911175914632715, 0.017918529992907342, 0.017972999332427138, 0.01795149144768454, 0.017939352194735362, 0.01788438456262992, 0.017937835077690315, 0.017973413336117315, 0.017909555476742802, 0.017831721800722115, 0.01789006387575895, 0.017923684128231976, 0.0178992923924722, 0.017908709394456372, 0.017872335766417315, 0.017889031551741555, 0.01791965372203114, 0.017843363843881896, 0.017901112782127564, 0.017893372272486975, 0.017897552268806956, 0.01784584369154415, 0.01784656738347339, 0.017852207644757027, 0.017861568634026905, 0.017878032004218523, 0.017830823966369532, 0.017839174094360123, 0.017829753138997744, 0.017809669155733895, 0.017830899026559596, 0.017814771921882737, 0.017824171348781174, 0.017885845179637046, 0.017842696270941143, 0.017871081917091025, 0.017885092763842037, 0.017854265126473323, 0.017865355776448436, 0.017855187811914596, 0.017870983015811994, 0.017852512973007516, 0.017828494686512666, 0.017807519401784783, 0.01786972444855519, 0.017822376233326512, 0.017863714632709006, 0.017845440087000293, 0.01782815804024048, 0.01779938992786713, 0.01779801719489415, 0.017798225391308202, 0.017781203217875553, 0.017840252400590728, 0.017793638002244944, 0.01778648288848482, 0.01780965457772489, 0.01780630698712141, 0.01782748328399133, 0.017870786175694466, 0.017867583534887578, 0.017834068370650498, 0.017819316021919114, 0.017748484881256875, 0.017781786450138712, 0.017819096178002793, 0.01779668965993834, 0.017799725349070775, 0.01779389855251553, 0.017817942828029627, 0.01781452475284138, 0.017792902552705027, 0.017877469084492212, 0.017785572350704607, 0.017771637289441703, 0.01776143818995027, 0.01777707585516641, 0.017778390239345694, 0.01782268308332809, 0.017866334894760066, 0.017814266553679178, 0.017810742742655487, 0.017803662428394644, 0.017837940531594855, 0.017839415064837494, 0.017799274239611227, 0.017783899369148252, 0.01783576191308091, 0.017821914509963947, 0.01782082282950746, 0.017783444834850747, 0.017786336606475297, 0.017780758513685227, 0.017783770368634693, 0.017787433008204158, 0.017810697600382973, 0.017775329820006906, 0.017785990156940244, 0.017795570557231816, 0.01774307811438717, 0.017775091379450856, 0.01781370200778353, 0.01779970577872348, 0.017750880703939743, 0.017776813451168463, 0.017764270492794346, 0.017779735084787963, 0.01776784464573596, 0.017766906367996, 0.017778159261498786, 0.017782167722893486, 0.017742407865718228, 0.01777343900991613, 0.01774983925917077, 0.0177626891984893, 0.01772533555488814, 0.017796981252779554, 0.01776168098956553, 0.01776202428251515, 0.017760087986884117, 0.017757014150025917, 0.017794508570637767, 0.01777084986179351, 0.017776316206149567, 0.017783252432590484, 0.017731165845314516, 0.017738071289710947, 0.017745951389337634, 0.01780390262365888, 0.01777743276986614, 0.017741605134434648, 0.017763426683574498, 0.017785542005869064, 0.0177462344715334, 0.017724867980095985, 0.017753622836939195, 0.017793113096529336, 0.01775885090663641, 0.017771893691443948, 0.017731249859291406, 0.01776821356311708, 0.01776935928277086, 0.017753614059882263, 0.017755068650445856, 0.01775518923479832, 0.017786421074451282, 0.017726712641946096, 0.017750910492422393, 0.017723666208942015, 0.01773639216427418, 0.017699040802695763, 0.01771741428887999, 0.01770366150159223, 0.017699574966252612, 0.017736367648904072, 0.01773989951054287, 0.017750871642091774, 0.017749019014476525, 0.017721356982817568, 0.017742234393870397, 0.01773624669295987, 0.017751263249675093, 0.01773434063579726, 0.01774595368518543, 0.017735457534229077, 0.017761551953061214, 0.01777990974986807, 0.017764041374377707, 0.01776157541799523, 0.01777478829908993, 0.017737621852616885, 0.01771761203649648, 0.0177461960843253, 0.017753563474451898, 0.017731534642064624, 0.01771454954695416, 0.01774893170070384, 0.01772013895442047, 0.01773414554821119, 0.01773226044269323, 0.017732381233364743, 0.017762841439839437, 0.01776485393006109, 0.017727618684054643, 0.01772387479983971, 0.017747514705008953, 0.017723976915250315, 0.01772917610085443, 0.0177365839704759, 0.017747535332390693, 0.01774434226621248, 0.01776042725460447, 0.017732445865024347, 0.017760781717904652, 0.017745387287422164, 0.017727130574917094, 0.017734980417767145, 0.017734776326763155, 0.017746408444205886, 0.017755465229250908, 0.01775271759977102, 0.017716527261659773, 0.017730208817113666, 0.017744489828739163, 0.017739686443693045, 0.01771624536324615, 0.01773940435096163, 0.017742494654897842, 0.017742780376482744, 0.017723130463911267, 0.017721758391503396, 0.017712796925260024, 0.017753589227143526, 0.01775399592800567, 0.017717609145983828, 0.01771771703647557, 0.017744545324997477, 0.017764806643287313, 0.017733417533231995, 0.017751941496678726, 0.017720442441486753, 0.017741175439659886, 0.01772875803391569, 0.017714708180344277, 0.01774685872031317, 0.01774572670144805, 0.017723857752526703, 0.0177356072142695, 0.01774862820455222, 0.017751668360310776, 0.017738342024130268, 0.017730831299192673, 0.01775446709054757, 0.01774626594773434, 0.017742914401908092, 0.017711216634842354, 0.01774086854094038, 0.017741374997948017, 0.017724439972898364, 0.017723665608371228, 0.017707044950914026, 0.017704906326386223, 0.01772595550434293, 0.017732376322349867, 0.017723019549035476, 0.0177326721281563, 0.017726303836460625, 0.017738948596165476, 0.017734291931342603, 0.017744972187375842, 0.017743153173977965, 0.01772776171195827, 0.017726543871792972, 0.017741644115482087, 0.017739339560594404, 0.0177215140523687, 0.017727000870500578, 0.017715519519777918, 0.017732812387146028, 0.01771698787101234, 0.01772355902631254, 0.017719505512361143, 0.01771527760615507, 0.017705780830550886, 0.017710568526904127, 0.017740114888072624, 0.0177437202788002, 0.017721871350356973, 0.017739617923837804, 0.017741353624876336, 0.017733350154654683, 0.01773162898706843, 0.017722314336574924, 0.017722711991059886, 0.017742496049561542, 0.0177475419525535, 0.017750166840843042, 0.01774421415089708, 0.017742171565528948, 0.017753831740683533, 0.017737655442935166, 0.017743189136410483, 0.017725771206994444, 0.01771983864174611, 0.017732037284556915, 0.017733356573796818, 0.017727004615210925, 0.017710284998970996, 0.017729134224613904, 0.017735911540039066, 0.01772871231171042, 0.017720778598652877, 0.01771371925874486, 0.017719874052189055, 0.017735509811418193, 0.01773890913391756, 0.01772990886313696, 0.01772851756084636, 0.01772980409797638, 0.017730344782747594, 0.017733766933289506, 0.01773047643322168, 0.017731527715916743, 0.017718145478040823, 0.017723646060070028, 0.017723438789783844, 0.0177218401014027, 0.017734845576370426, 0.017750042480207187, 0.017747222427860906, 0.01772973476953923, 0.017732767511732476, 0.01773058801043954, 0.017726730230958374]"
