Taxa de aprendizado,Nº de neuronios camada escondida,Função de ativação 1,Função de ativação 2,Acurácia,Erro médio,Desvio padrão de erro,Erros de treinamento por época,Erros de validação por época,Proporção conjunto de testes
0.0005,50,sigmoid,tanh,0.6496655518394648,0.040044602863743166,0.0351776212597353,"[0.2665421384048129, 0.07595750518216046, 0.07445950432397452, 0.07364876943311895, 0.07305852560722298, 0.07243507030550948, 0.07178618235641027, 0.07109631279841547, 0.07043533782907394, 0.06964487033607632, 0.06889650444890444, 0.0680011825732168, 0.06735046141063464, 0.0662800281905788, 0.0654223907118823, 0.06466309193056857, 0.06363227093577853, 0.06274108412209442, 0.06166511345907874, 0.060614068503192814, 0.05982220876830821, 0.058755647549119966, 0.057636904940802716, 0.05674872280058544, 0.055740353273619286, 0.05477394206937827, 0.05365107508207531, 0.052764460274403305, 0.051957632674799616, 0.05086582455059263, 0.0501349410307388, 0.048819707204548105, 0.04803106003604277, 0.04723961568378034, 0.046366858674571236, 0.04517743753414617, 0.044510756111624326, 0.04367609758216237, 0.04289056218103165, 0.04188306399139351, 0.041192291422259324, 0.040534779167863855, 0.03964608181990126, 0.03877807322252214, 0.0382698824531347, 0.03729121017800614, 0.03650188978525755, 0.035906932780989526, 0.035296955019831565, 0.034624965305358406, 0.03393039069770939, 0.033167374167167855, 0.03252474881069188, 0.032006996798249, 0.03131389700411865, 0.03060752802507894, 0.030117942181724075, 0.029534893352439147, 0.028945667766421712, 0.02841809350847903, 0.02797488218448591, 0.027341174783946844, 0.026903134793906554, 0.026239380514930348, 0.025748243322829014, 0.02510369339144815, 0.02487533862190586, 0.02438574138588714, 0.023847381984587045, 0.02343254085812761, 0.023054760089152353, 0.022535495925045154, 0.022213517387843388, 0.021671275985352765, 0.021359228441224364, 0.020977924636962766, 0.020542704266250083, 0.020196224305423664, 0.019637466523617458, 0.01948267013961158, 0.018996035279152165, 0.018895124944649507, 0.018151119535775778, 0.017998072090896343, 0.01773834141927689, 0.01760503707558171, 0.016995756072987485, 0.016824107511202516, 0.016450823644742336, 0.016267427498070988, 0.01588363462135844, 0.01570047536219554, 0.015454086800151768, 0.015040445847902772, 0.014816338583684443, 0.014572783746537633, 0.014335595687382121, 0.014122396006046268, 0.013830438380888802, 0.013580827030045112, 0.013364382597361113, 0.01321437761006968, 0.012949897144463604, 0.012625462154029357, 0.012531334237668671, 0.012238843939865983, 0.012163822894453455, 0.01181406836618146, 0.01172310531347646, 0.011510777582865648, 0.011264887683036389, 0.011166192139884899, 0.01089197028386018, 0.01078689366559952, 0.01055095690571541, 0.01046471945300966, 0.010223520803355828, 0.010065700697442038, 0.009900919696884565, 0.009633787581431973, 0.009611733161954378, 0.00945187679154917, 0.009270701033098228, 0.00913399755237624, 0.008947665507083856, 0.008877756041026285, 0.008769274791072241, 0.008492637299931912, 0.00849961559134574, 0.00833033196117706, 0.008146844177078182, 0.008027033793268638, 0.007953804046739926, 0.007853946860080493, 0.007703635534807464, 0.007551889582945507, 0.0074389210052008235, 0.007314318036647392, 0.007291705295539551, 0.007123354453000714, 0.0069641611865040465, 0.006898400160921428, 0.006792613583598732, 0.0067449244437719075, 0.0066003090077513486, 0.006460419224542929, 0.006408568648038156, 0.006342071084736681, 0.006182026772530188, 0.006112180362914391, 0.006074194298006468, 0.005931583790210074, 0.005857597613115211, 0.005820400798477272, 0.005692295793207566, 0.005538010651349611, 0.0055114284877459995, 0.0054930586241777185, 0.005392681612073343, 0.005299204364663133, 0.00519627234418789, 0.0051446649224638685, 0.0050895264294138955, 0.004954361873539224, 0.004909803004418619, 0.004938506825331951, 0.004786262749499663, 0.004732338049397525, 0.004620248379317733, 0.004595585680591015, 0.004501408050380416, 0.004461113058264433, 0.00433336240211891, 0.004290321111331069, 0.00427034450375067, 0.0042198010706847, 0.0041476177170261495, 0.004133505340417055, 0.004035326848333147, 0.003990473256629697, 0.003918805945110048, 0.003893917482025032, 0.0038346888307535017, 0.0037532347247798857, 0.0037175082797337926, 0.0036609373706511174, 0.0036288662613336623, 0.003553120947237937, 0.0035078933033631135, 0.0034634797154455815, 0.0034217102743700507, 0.0033612765796214522, 0.003363255237916471, 0.003268986619872078, 0.003256900350080057, 0.0032014595661029295, 0.0031453949102553977, 0.0031272731010692383, 0.003051386756216452, 0.003028318065656149, 0.003002656551715238, 0.0029740239550927216, 0.002945875840752195, 0.0028963230428669497, 0.0028537496198575017, 0.0027886491300006346, 0.0027813950588175124, 0.0027331439436492073, 0.002692990064238607, 0.002664973223529878, 0.002648490781082328, 0.0026091441680527214, 0.0025786573964510845, 0.0025220163316538586, 0.0025274076477353555, 0.0024530338611113488, 0.002437330034472729, 0.0024233945841327974, 0.0024017037196201805, 0.002359620374577408, 0.0023330963067938765, 0.002276013418144002, 0.0022633392678395223, 0.0022313876978119858, 0.002231700586068763, 0.002201195913357731, 0.0021528389532122897, 0.0021470793202812356, 0.0021152146016560147, 0.002081955304275588, 0.0020594537228012773, 0.0020543864491375926, 0.0020292136999226712, 0.0019739153474076965, 0.0019644818377581763, 0.001931079538380243, 0.001925201816198559, 0.0019093546440202337, 0.0018732456927905779, 0.001855041255598744, 0.0018353861256475963, 0.0018074951571998576, 0.0017966943501553769, 0.0017650620849171772, 0.0017620845034838105, 0.0017188096839436708, 0.0017129896181959558, 0.0016880033163227547, 0.0016795705684507023, 0.0016635860152305047, 0.0016259961450459863, 0.0016094939945778509, 0.0015995793986145275, 0.0015757904583678793, 0.001568396642940866, 0.0015714006636833218, 0.0015327861685627193, 0.0015155987058456087, 0.0014948105509177518, 0.001481542452920996, 0.0014645699263078661, 0.0014373542772961481, 0.0014246774849963075, 0.0014207914848569747, 0.0014162230833306769, 0.0013900899735847887, 0.0013783846139549976, 0.00135019350236206, 0.0013414055811964355, 0.0013420794677457732, 0.001317296926664487, 0.0013087296146522967, 0.0012899240765345567, 0.0012744111371943516, 0.0012763158133995344, 0.0012355237125207543, 0.0012362486122104858, 0.0012259331245859481, 0.0012124092108154693, 0.0011920269024039175, 0.0011943933288281324, 0.0011672968057230544, 0.0011660046991561876, 0.0011498785219224506, 0.0011300830550190883, 0.001135500792887259, 0.0011168898582774639, 0.0011062428854997264, 0.0010925444806408027, 0.0010850674101500553, 0.0010781302879438715, 0.0010614967245018844, 0.001055417401456205, 0.0010449374886757326, 0.0010332590663855025, 0.0010207951853052186, 0.0010133311813437485, 0.0010012351241538524, 0.0010019074341635567, 0.0009920673793565378, 0.0009827777756610712, 0.0009728446982172775, 0.0009482659705120123, 0.0009428507248241664, 0.0009405644973637507, 0.0009270703384974984, 0.0009234629719776269, 0.0009175782225856003, 0.0009004458376700203, 0.0008950033723080572, 0.0008855037478072381, 0.0008842079588356487, 0.0008686828583983499, 0.0008617258051495072, 0.0008569913311836793, 0.0008545989014954498, 0.000838159540804716, 0.0008323205024816331, 0.0008295901610045916, 0.0008177482976733662, 0.000815020768679215, 0.0008040639109506551, 0.0007951622682436057, 0.0007840859404578412, 0.0007858828848120933, 0.0007738977982976473, 0.0007654917386446595, 0.0007605607587320147, 0.0007575668602465065, 0.0007493160397661491, 0.0007403577653234039, 0.0007404462370877272, 0.0007261007312786614, 0.0007226010936847624, 0.0007205819441902517, 0.0007101775621842359, 0.0007010779753716419, 0.0007008678983113601, 0.0006939621864410158, 0.0006861554434484557, 0.000680500986680963, 0.0006751420943892504, 0.0006755106321008387, 0.0006678638601457051, 0.0006567646037708327, 0.0006535043682388555, 0.0006476986761627148, 0.0006451431245094561, 0.0006353250451678198, 0.0006318464236073275, 0.0006291216444258267, 0.0006242466014347644, 0.0006207577154961719, 0.0006072249745134236, 0.0006098168044837976, 0.0006007936279571346, 0.0006007426291554389, 0.0005893423406626612, 0.000586500377016186, 0.0005851245002682537, 0.000578070625981786, 0.0005722312506510358, 0.0005716086261523008, 0.0005633621365145237, 0.0005588065495021808, 0.0005526824314955054, 0.0005528834093790028, 0.000547806711264142, 0.0005430512615048557, 0.0005415297147313195, 0.0005351506610083835, 0.0005289278487914142, 0.0005291471492097108, 0.0005210783519024598, 0.0005222865697099973, 0.0005156155160065793, 0.000508989966903661, 0.0005063141192146209, 0.0005051562966340942, 0.0005004836850816626, 0.0004963292882846728, 0.0004916105061304195, 0.0004897789855090814, 0.0004860617140342838, 0.00047824999065379975, 0.0004743444596810052, 0.0004734701547793299, 0.00047497395238114504, 0.00046776604727949054, 0.0004603719048799742, 0.0004598976547785328, 0.0004561539173062367, 0.0004533986365604971, 0.00045043487769974436, 0.0004474362625892468, 0.00044449327649092826, 0.000442515877201357, 0.0004355596402296629, 0.0004337348614252947, 0.00043232574941064753, 0.0004284406788397482, 0.000424869899839635, 0.0004227396913322661, 0.0004192919139348123, 0.0004150531979674637, 0.0004143468244543816, 0.0004096608113326427, 0.00040755811308867837, 0.0004041717612207695, 0.0004045060892211094, 0.0003986817413572786, 0.0003965659016630221, 0.00039279078199314934, 0.00039126891697308444, 0.0003873007609432172, 0.00038665759430585176, 0.0003814031680411646, 0.0003822521391318793, 0.0003803156553037633, 0.00037462190809133136, 0.00037214470908268935, 0.00036968515091598096, 0.00036673106771756465, 0.00036520509750334726, 0.0003626236847713299, 0.0003607199353817542, 0.00035882209042098457, 0.0003566557341420443, 0.00035297609545008963, 0.00035057967775171787, 0.000351379470458705, 0.00034724826832915705, 0.00034458057688762197, 0.0003412108591421608, 0.0003392254458111828, 0.0003381810769702342, 0.00033420359659521267, 0.0003342416004826229, 0.00033215754484338403, 0.000327478113756749, 0.00032576904087614275, 0.00032418543626804453, 0.0003240243046341279, 0.00032104395800855716, 0.0003190575492644868, 0.00031682734826098, 0.0003148774167380585, 0.0003125601712679282, 0.00031088868785227264, 0.0003096955187323544, 0.0003068605991702243, 0.00030520789264181414, 0.000301772498260811, 0.00030110083763877323, 0.00029980558672789857, 0.00029776162440331146, 0.00029558938418126316, 0.0002940201460966324, 0.0002918082488709163, 0.00029113405279931925, 0.0002885055697260337, 0.00028624235591492614, 0.00028448875241648394, 0.00028488525805423816, 0.00028241941148698593, 0.00027954636678721316, 0.000277918126088963, 0.00027645193158396745, 0.00027442469990169644, 0.0002733932649288526, 0.0002706836065073643, 0.00027002758719991824, 0.00026952266141069137, 0.0002660954174975525, 0.00026535876856519894, 0.0002642586178025969, 0.00026158016627994383, 0.0002608935446701206, 0.000259413790346534, 0.0002572651375864819, 0.0002566857122125791, 0.0002538621083371564, 0.0002529969849368282, 0.0002514086251247674, 0.00025020426656909483, 0.0002481529001149981, 0.00024815108803006225, 0.00024534499739187204, 0.00024478381088513984, 0.00024320361188661776, 0.0002424412096357249, 0.00023945220946493799, 0.00023983050743369875, 0.000236929642361654, 0.0002358912551907891, 0.00023469392923795997, 0.0002335847367207584, 0.0002322570962393493, 0.0002306330277148597, 0.00022989714264826566]","[0.08040415585171153, 0.076529327239458, 0.07557774396431624, 0.07485530959125891, 0.07429564671002038, 0.07363312417656986, 0.07309435447101977, 0.07257115130631617, 0.07198912868873987, 0.07138454985978933, 0.07081569901199106, 0.07015983524204229, 0.06966624005849656, 0.06907742230197751, 0.0684803235613311, 0.06796042798916552, 0.06746577390442235, 0.06683252506086737, 0.06636299795470185, 0.06577185201264321, 0.06526285427149801, 0.06472202044421137, 0.06417584005843341, 0.06366186312202729, 0.0631121867041965, 0.06264867105179765, 0.06217198661909917, 0.06167270995683911, 0.06124832738436669, 0.06088719683506734, 0.06038597500837047, 0.06003074145500506, 0.059705741547983956, 0.05917063799232763, 0.05895187576302819, 0.05856053416783216, 0.058084152816259116, 0.05780924924011795, 0.057374028967847046, 0.057126658055596476, 0.056893444265022616, 0.05643773164382675, 0.05609871742365296, 0.055838829134959966, 0.055581188382681064, 0.05525769934245042, 0.054906910100019725, 0.05472830079822197, 0.05442897987271621, 0.05411807128925071, 0.05373088951726322, 0.05352444684831634, 0.053426482564764316, 0.05314404391259572, 0.05291901604046971, 0.052741762323220524, 0.05246802936181125, 0.05222741032206268, 0.05191285802945621, 0.05174478574852658, 0.05138790539127846, 0.051317679830972456, 0.050886124550190585, 0.050720270920418316, 0.05062999040707795, 0.050437385224748235, 0.0501868761399218, 0.04986057067869795, 0.04971137535017148, 0.04951807996452368, 0.049195862464178494, 0.04920069026059612, 0.048878085958484245, 0.048837846512889, 0.04860875324671169, 0.04838996658738869, 0.04825436904200768, 0.04806285257133568, 0.04782219186853837, 0.04760768288018037, 0.04748723242288976, 0.04726398590321607, 0.04718724192413077, 0.047079942539979464, 0.046992405260940694, 0.04669738877107037, 0.04670611365678439, 0.04642111082665363, 0.0463999071990056, 0.04631393655923931, 0.0460913173282392, 0.04591538279799397, 0.04572221583483734, 0.04576898744499464, 0.045550842630309, 0.045391707115565456, 0.04527630320195357, 0.04512405902245889, 0.04505193035716474, 0.044744576649796614, 0.04465901830948812, 0.044525757593135054, 0.044492019543879414, 0.0445078053626285, 0.04423296252894944, 0.04414820975941628, 0.0440529231780894, 0.044129501052015366, 0.04390936110259887, 0.04380647697314998, 0.04360681148104472, 0.043524447593125674, 0.04354534972262403, 0.043395379282426726, 0.04320870531864439, 0.04320534225034601, 0.04309279892307198, 0.04303121660008053, 0.04296068732956933, 0.04296700200663227, 0.0428214875654372, 0.04271590719578565, 0.042526187055229064, 0.042570563486062286, 0.04246950248004054, 0.04227786569129709, 0.0421768020197628, 0.04219466671845278, 0.042066848447526624, 0.04203475019517216, 0.04193382496988708, 0.04198879345000894, 0.04181735870713056, 0.04172294144478266, 0.04175058508025062, 0.04169333714388508, 0.04150050703370686, 0.041506443834614846, 0.04150746213225919, 0.04138704424533868, 0.041276180465424014, 0.04120246774146634, 0.04120684818950231, 0.04106261184013378, 0.04093312158985762, 0.04090902081228586, 0.040913708570378356, 0.040822743330024086, 0.040750695491593984, 0.04077039420497708, 0.04073149734625703, 0.04073859358339425, 0.040658929074345165, 0.040594312903858384, 0.04049698779709489, 0.04041671408924256, 0.0403553499501238, 0.04044224596491585, 0.04035764128135672, 0.04026047189884995, 0.040185283341030095, 0.04009264367983381, 0.04007483567008103, 0.04013750150821853, 0.04010033002159167, 0.03998953593183812, 0.040026982547905626, 0.03988080333427682, 0.03981063669170682, 0.039872840823087424, 0.039722459919127054, 0.039723517290529156, 0.03969532377728343, 0.039663180352199526, 0.039608425615556934, 0.039573207007548114, 0.03955176141330633, 0.039460230501897536, 0.039406367393387175, 0.03941956598680582, 0.03939847917381746, 0.039307710435112594, 0.03940790804542649, 0.03937544782824275, 0.03925590115768477, 0.0392884138052899, 0.03921786476086019, 0.0391512946309653, 0.03910624498536335, 0.03909547993798434, 0.039086984211863934, 0.03909795724633946, 0.039051236470973825, 0.03904971473883653, 0.038982696281881155, 0.038955666041721106, 0.03891336632119831, 0.038920859011462666, 0.03885007700813933, 0.038765937946198314, 0.038740474676425024, 0.03875497676704225, 0.03865348781302528, 0.03867883762890886, 0.03863438493780061, 0.0385774434661459, 0.03853429937343892, 0.03855579613132438, 0.03854894139833787, 0.0384662247701715, 0.03850888204727752, 0.03846251403741642, 0.03849033273300893, 0.03848706274699094, 0.03844190693932715, 0.03835446389055213, 0.03837192427891422, 0.03835095210965071, 0.03835968490278772, 0.03835736615661018, 0.03830115058915011, 0.03826286144727217, 0.03826714887558032, 0.03821339183956202, 0.038207881885643065, 0.038213772408412665, 0.038176210058614296, 0.03816452320111325, 0.03816028440398518, 0.03805361549673958, 0.0380773229074542, 0.038073290648821874, 0.03805020652790713, 0.038050519065419, 0.03801276892990815, 0.03801184458786062, 0.03800528053974453, 0.037992821661524394, 0.03793780557032652, 0.03792311705867453, 0.037896258533079305, 0.03782368327625558, 0.037766062334464966, 0.0378634392418014, 0.037810989973245175, 0.037791784721028066, 0.03778296077030453, 0.03774494085114281, 0.03773202713333292, 0.037724899333727316, 0.03774353562665227, 0.037711992482912765, 0.03770975638708292, 0.03766357037286442, 0.03769617221503529, 0.037547474818384205, 0.03761779703188929, 0.03761922967455242, 0.037616801412328496, 0.037565265667405076, 0.037548650361977624, 0.037544083178310914, 0.03751330130951254, 0.03746947088678788, 0.037532413476975064, 0.03754472400564067, 0.03751160239652032, 0.03747455969771004, 0.037471938026091195, 0.037436894711851576, 0.03740188598178395, 0.037395939144894266, 0.03733342130799203, 0.03744269599996175, 0.03742611018234392, 0.03738840922855731, 0.03736403719665514, 0.03730441098440315, 0.037341287592468596, 0.03728899840091738, 0.03727816240852138, 0.03729327893661094, 0.03724134060279644, 0.03728460251363692, 0.037248270492855035, 0.037217172550982384, 0.03720087361733288, 0.037249425985692364, 0.037240484432894336, 0.03718696888852253, 0.03716533465944098, 0.037201998855766874, 0.03711763793994652, 0.037164847521966964, 0.037150269083526546, 0.037118769767920744, 0.037079800740418806, 0.03702976630426065, 0.037086975884355514, 0.037066038419481785, 0.03706055389085308, 0.0370092252251742, 0.037027888577711957, 0.037008040650048854, 0.037047726987166366, 0.03701493399830063, 0.03703337434396793, 0.037019251847210985, 0.03698845965201904, 0.03702265739982172, 0.03695444819107917, 0.03697032068478307, 0.036972712736466865, 0.03697964410819942, 0.036944537582934256, 0.036905067267926, 0.03690039723343886, 0.036909289787730726, 0.03682680685913174, 0.03684099074208636, 0.03684120758422273, 0.036817546873943424, 0.0368752349071857, 0.03685261066850837, 0.0368377998707841, 0.03681769315616788, 0.036802092460681085, 0.03680944629461497, 0.03682756635175948, 0.0368015045043725, 0.03677657426575505, 0.03673243911793966, 0.036755445492987274, 0.036760719182144026, 0.03672838464576225, 0.03672142606368309, 0.03672966392537607, 0.036691622959637606, 0.03667930240759356, 0.03667480388608477, 0.03667427375197539, 0.03668408135755002, 0.03664370995611969, 0.03669637665893773, 0.036693428198534495, 0.036666345043607204, 0.03666277854241942, 0.03668090006314528, 0.0366619737241109, 0.03665397844510737, 0.03663473129473992, 0.03664994607670126, 0.036581186606861195, 0.03663615233956625, 0.036596104881693715, 0.03655747315709188, 0.03659940987808096, 0.03661622295419434, 0.03658143638570241, 0.036565263803066114, 0.0365544461606151, 0.036561798832304, 0.036512150795094976, 0.03652906607840019, 0.03649446793930859, 0.03649694310404486, 0.03650247881162582, 0.03651995529681053, 0.036485238164400934, 0.036491503828399746, 0.03646055703010447, 0.03648737870364473, 0.03650570571838321, 0.03644080565571099, 0.03643793716707246, 0.03649478352899732, 0.036465329724062065, 0.03645330377321131, 0.03644765351704125, 0.03643493749094039, 0.03636226160305895, 0.03644941925917379, 0.03636476829031022, 0.036361695329734905, 0.03639275055924624, 0.03638524070973557, 0.036387035590396265, 0.0363591556321771, 0.03638393330452105, 0.03636346394401821, 0.03636486964966846, 0.03638406383326482, 0.03636961759029786, 0.03635628246656432, 0.036331968674105666, 0.03633096928559775, 0.03631790546036196, 0.036327358100449174, 0.03632881931065754, 0.03632644713534702, 0.03632603455588214, 0.0363170403882312, 0.036314373472373124, 0.03631031785425154, 0.03632413161690876, 0.03628025754842163, 0.03630759796292721, 0.03631830385226956, 0.036301290434626085, 0.0363120408917639, 0.036276655474918845, 0.03628172160257846, 0.03628460940107081, 0.0362710380962206, 0.03624545877752157, 0.036203458448871635, 0.036252052343237966, 0.03625346835558344, 0.03625524042353941, 0.03624401500499576, 0.03624477607447521, 0.03622167853908242, 0.036227872981817615, 0.036184945356836674, 0.03619775516849613, 0.036190092957699475, 0.03619270765605296, 0.03614743504846719, 0.036184421309570024, 0.03617396986118452, 0.03619776049514974, 0.03619231213268321, 0.036167997411151974, 0.03616073208670455, 0.03615877062938491, 0.03617943922277404, 0.036170422522102876, 0.036169200997049504, 0.03616687219046442, 0.03618420563351047, 0.03615453338732576, 0.03614082301783031, 0.03616258156171515, 0.03612941478495831, 0.03612043482809316, 0.03614647437561016, 0.036127495929513795, 0.03614159976575388, 0.036121081564737104, 0.036126127925042516, 0.03610026784314686, 0.03609485799802595, 0.03609548633735847, 0.036096487980796114, 0.036093261177329646, 0.036081569460107314, 0.03609101964125509, 0.03608328194181642, 0.036080410600479174, 0.03607552644017471, 0.03605299835553815, 0.036039040735603586, 0.03604435699184516, 0.036032768964288996, 0.036065000309152044, 0.03604461817654265, 0.0360435606219338, 0.03605283885663445, 0.03602702214803953, 0.03604867408970285, 0.0360324452517349, 0.0360397266498319, 0.03602590240925257, 0.03601931152492473, 0.03601098458145673, 0.036025244973974725, 0.03601366141430679, 0.0360061658788582, 0.03600634494661076, 0.03600033729120021, 0.035999928271239205, 0.03597113971081594, 0.03598627234603916, 0.03600338645615752, 0.035990855453156036, 0.03595745426094033, 0.035968364414619244, 0.035973787801429395, 0.035963409522421046, 0.035987683071678836, 0.03596394840607897, 0.0359655935749844, 0.035962984264580805, 0.035956354172036006, 0.03596289247441452, 0.03595984020125466, 0.03595165693123485, 0.035950822300497724, 0.035947536175731924, 0.035925605103836175]",0.8999999999999999
